latitude,longitude
44.07,-49.8
44.07,-57.31
44.07,-64.08
44.07,-151.98
44.06,-38.2
44.05,-9.9
44.05,-10.89
44.05,-11
44.05,-20.58
44.05,-20.8
44.05,-27.23
44.05,-30
44.05,-31.37
44.05,-31.65
44.05,-32.23
44.05,-32.5
44.05,-40.36
44.05,-50
44.05,-58.15
44.05,-62.34
44.03,-8.08
44.03,-9.15
44.03,-9.98
44.03,-10.95
44.03,-11.13
44.03,-12.01
44.03,-12.52
44.03,-13.13
44.03,-13.3
44.03,-13.68
44.03,-13.93
44.03,-14.84
44.03,-15.33
44.03,-20.55
44.03,-23.07
44.03,-24.98
44.03,-28.15
44.03,-28.27
44.03,-30.64
44.03,-34.08
44.03,-37.05
44.03,-45.2
44.03,-49.68
44.03,-61.47
44.03,-63.46
44.02,-8.77
44.02,-9.95
44.02,-10.8
44.02,-11.12
44.02,-13.62
44.02,-15.9
44.02,-17.55
44.02,-19.53
44.02,-25.41
44.02,-29.49
44.02,-29.97
44.02,-36.5
44.02,-40.76
44.02,-44
44.02,-44.9
44.02,-53.96
44.02,-62.57
44.02,-151.83
44,-7.95
44,-8.43
44,-8.43
44,-9.4
44,-10.74
44,-11.11
44,-11.23
44,-12
44,-12.67
44,-12.87
44,-13.02
44,-13.2
44,-14.7
44,-15.18
44,-15.27
44,-16.53
44,-21.78
44,-22.03
44,-24.31
44,-24.82
44,-26.83
44,-27.78
44,-32.23
44,-34.45
44,-35.8
44,-38.53
44,-39.78
44,-41.55
44,-41.63
44,-41.8
44,-42.55
44,-45.65
44,-46.46
44,-47.03
44,-47.75
44,-48.3
44,-49.1
44,-49.2
44,-56.43
44,-58.42
44,-59.6
44,-61.62
44,-62.33
44,-64.33
43.98,-13.05
43.98,-14.5
43.98,-15.53
43.98,-15.58
43.98,-15.64
43.98,-16.41
43.98,-16.45
43.98,-19.48
43.98,-20.14
43.98,-21.33
43.98,-28.17
43.98,-28.4
43.98,-29.18
43.98,-33.62
43.98,-33.66
43.98,-34.67
43.98,-37.15
43.98,-39.92
43.98,-50.23
43.98,-53.42
43.98,-60.7
43.98,-60.71
43.98,-60.89
43.98,-62.76
43.97,-10.41
43.97,-11.07
43.97,-12.54
43.97,-13
43.97,-13.01
43.97,-13.45
43.97,-15.45
43.97,-20.48
43.97,-22.57
43.97,-25.87
43.97,-31
43.97,-37.87
43.97,-38.23
43.97,-41.94
43.97,-42.25
43.97,-43.33
43.97,-44.15
43.97,-51.13
43.97,-51.8
43.96,-43.68
43.95,-9.92
43.95,-10.08
43.95,-11.31
43.95,-11.61
43.95,-11.67
43.95,-12.25
43.95,-12.3
43.95,-13.1
43.95,-13.95
43.95,-15.13
43.95,-15.52
43.95,-15.53
43.95,-22.5
43.95,-24.42
43.95,-24.48
43.95,-30.47
43.95,-31.99
43.95,-32.96
43.95,-33.02
43.95,-35.13
43.95,-36.15
43.95,-36.98
43.95,-37.9
43.95,-42.25
43.95,-45.2
43.95,-45.2
43.95,-46.2
43.95,-50.62
43.95,-56.12
43.95,-57.29
43.95,-61.72
43.93,-7.08
43.93,-9.72
43.93,-10.52
43.93,-11.53
43.93,-11.55
43.93,-11.82
43.93,-12.1
43.93,-12.58
43.93,-13.14
43.93,-13.53
43.93,-13.8
43.93,-16.17
43.93,-16.87
43.93,-18.93
43.93,-21.28
43.93,-21.49
43.93,-22.17
43.93,-30.14
43.93,-36.68
43.93,-39.42
43.93,-45.4
43.93,-50.73
43.93,-51.2
43.93,-52.27
43.93,-66.93
43.92,-9.19
43.92,-9.43
43.92,-10
43.92,-10.68
43.92,-12.45
43.92,-12.95
43.92,-14.5
43.92,-15.93
43.92,-16.73
43.92,-16.94
43.92,-20.53
43.92,-24.63
43.92,-25.82
43.92,-28.9
43.92,-29.67
43.92,-37.34
43.92,-43.95
43.92,-50.27
43.92,-50.42
43.92,-59.01
43.92,-59.88
43.9,-10.07
43.9,-10.08
43.9,-10.32
43.9,-10.75
43.9,-10.97
43.9,-10.98
43.9,-11.68
43.9,-11.79
43.9,-15.48
43.9,-16.13
43.9,-22.72
43.9,-24.75
43.9,-25.17
43.9,-33.11
43.9,-33.82
43.9,-34.83
43.9,-35.22
43.9,-37.42
43.9,-38.38
43.9,-41.1
43.9,-45.22
43.9,-46.7
43.9,-63.26
43.9,-64.28
43.88,-9.43
43.88,-10.43
43.88,-10.63
43.88,-10.88
43.88,-12.2
43.88,-12.53
43.88,-13.03
43.88,-13.76
43.88,-13.78
43.88,-14.04
43.88,-15.35
43.88,-16.12
43.88,-16.53
43.88,-32.09
43.88,-34.82
43.88,-36.9
43.88,-38.38
43.88,-42.2
43.88,-43.55
43.88,-43.57
43.88,-45.88
43.88,-57.39
43.87,-10.15
43.87,-10.65
43.87,-11.3
43.87,-11.43
43.87,-12.25
43.87,-15.87
43.87,-25.28
43.87,-25.48
43.87,-25.6
43.87,-27.79
43.87,-28.91
43.87,-29.9
43.87,-30.37
43.87,-31.13
43.87,-33.68
43.87,-34.67
43.87,-40.68
43.87,-47.37
43.87,-49.4
43.87,-51.58
43.87,-53.9
43.86,-11.38
43.85,-5.58
43.85,-9.1
43.85,-9.33
43.85,-11.4
43.85,-12.2
43.85,-12.64
43.85,-13
43.85,-14
43.85,-15.17
43.85,-15.61
43.85,-17.43
43.85,-22.92
43.85,-25.7
43.85,-26.92
43.85,-27.12
43.85,-29.55
43.85,-30.18
43.85,-30.82
43.85,-34.5
43.85,-35.9
43.85,-38.93
43.85,-44.13
43.85,-45.53
43.85,-61.47
43.85,-66.87
43.83,-9.42
43.83,-11.55
43.83,-12.02
43.83,-12.03
43.83,-12.54
43.83,-13.97
43.83,-13.97
43.83,-15.92
43.83,-19.2
43.83,-19.83
43.83,-20.08
43.83,-22.07
43.83,-22.54
43.83,-23.13
43.83,-24.72
43.83,-25.02
43.83,-25.35
43.83,-28.26
43.83,-31.53
43.83,-31.85
43.83,-34.52
43.83,-35.1
43.83,-37.35
43.83,-37.37
43.83,-39.18
43.83,-41.5
43.83,-45.75
43.83,-46.95
43.83,-47.12
43.83,-51.38
43.83,-59.05
43.83,-60.75
43.83,-63.4
43.83,-63.57
43.83,-63.97
43.83,-64.8
43.82,-9.45
43.82,-9.47
43.82,-9.7
43.82,-10.45
43.82,-10.52
43.82,-12.22
43.82,-12.6
43.82,-18.21
43.82,-27.1
43.82,-27.45
43.82,-30.47
43.82,-32.76
43.82,-34.9
43.82,-37.68
43.82,-41.68
43.82,-48.02
43.82,-49.51
43.82,-50.68
43.82,-62.42
43.82,-66.21
43.8,-8.57
43.8,-9.67
43.8,-10.38
43.8,-11.93
43.8,-12.43
43.8,-12.48
43.8,-14.58
43.8,-15.8
43.8,-19.1
43.8,-19.31
43.8,-19.55
43.8,-24.37
43.8,-25.87
43.8,-34.6
43.8,-36.92
43.8,-41.35
43.8,-44.37
43.8,-48.98
43.8,-58.9
43.8,-59
43.8,-63.43
43.8,-63.7
43.78,-8.53
43.78,-9.53
43.78,-9.67
43.78,-12.42
43.78,-12.47
43.78,-12.88
43.78,-14.2
43.78,-15.92
43.78,-16.67
43.78,-16.73
43.78,-24.07
43.78,-24.72
43.78,-27.81
43.78,-31.9
43.78,-33.23
43.78,-33.45
43.78,-33.95
43.78,-34.57
43.78,-37.5
43.78,-37.67
43.78,-42.26
43.78,-64.32
43.77,-10.24
43.77,-10.27
43.77,-10.97
43.77,-11.38
43.77,-12.26
43.77,-12.71
43.77,-13
43.77,-13.98
43.77,-17.07
43.77,-20.68
43.77,-20.68
43.77,-23.25
43.77,-27.53
43.77,-27.97
43.77,-29.33
43.77,-29.43
43.77,-31.02
43.77,-31.47
43.77,-33.61
43.77,-34.76
43.77,-35.67
43.77,-37.83
43.77,-39.78
43.77,-44.24
43.77,-45.35
43.77,-47.1
43.77,-49.22
43.77,-49.41
43.77,-54.49
43.77,-61.68
43.77,-63.93
43.77,-64.75
43.75,-8.99
43.75,-9.35
43.75,-10
43.75,-10.77
43.75,-10.99
43.75,-11.1
43.75,-11.42
43.75,-11.53
43.75,-18.57
43.75,-19.17
43.75,-19.27
43.75,-22.07
43.75,-23.67
43.75,-23.94
43.75,-26.25
43.75,-27.11
43.75,-27.91
43.75,-29.55
43.75,-37.47
43.75,-39
43.75,-40.43
43.75,-42.58
43.75,-51.96
43.75,-54.85
43.75,-57.36
43.75,-63.29
43.75,-63.38
43.75,-63.75
43.75,-63.9
43.75,-64
43.75,-64.38
43.73,-10.17
43.73,-10.5
43.73,-11.97
43.73,-12.22
43.73,-12.5
43.73,-12.63
43.73,-15.3
43.73,-19.1
43.73,-19.78
43.73,-20.85
43.73,-21.53
43.73,-26.1
43.73,-27.68
43.73,-30.41
43.73,-36.37
43.73,-37.93
43.73,-39.12
43.73,-39.75
43.73,-39.98
43.73,-40.72
43.73,-42.8
43.73,-47.87
43.73,-48.63
43.73,-62.68
43.73,-64.07
43.72,8.89
43.72,-9.34
43.72,-12.4
43.72,-12.49
43.72,-12.77
43.72,-13.07
43.72,-22.98
43.72,-25.28
43.72,-29.03
43.72,-30.4
43.72,-33.35
43.72,-34.57
43.72,-34.87
43.72,-34.9
43.72,-34.93
43.72,-36.45
43.72,-36.9
43.72,-37.13
43.72,-40.78
43.72,-42.43
43.72,-42.46
43.72,-42.82
43.72,-47.69
43.72,-63
43.72,-64
43.7,7.33
43.7,-8.92
43.7,-9.07
43.7,-9.83
43.7,-10.43
43.7,-11.39
43.7,-12.17
43.7,-12.25
43.7,-13.67
43.7,-15.05
43.7,-15.42
43.7,-15.6
43.7,-22.03
43.7,-24.88
43.7,-25.65
43.7,-26.45
43.7,-30.38
43.7,-31.2
43.7,-34.71
43.7,-41.3
43.7,-44.5
43.7,-47.97
43.7,-50.72
43.7,-63.57
43.69,7.33
43.69,-33.97
43.68,-10.77
43.68,-14.01
43.68,-20.95
43.68,-29.43
43.68,-34.25
43.68,-36.2
43.68,-37.64
43.68,-52.68
43.68,-60.46
43.67,7.33
43.67,-8.62
43.67,-8.68
43.67,-9.92
43.67,-9.93
43.67,-10.1
43.67,-10.2
43.67,-11
43.67,-11.6
43.67,-13.25
43.67,-14.55
43.67,-15.39
43.67,-15.48
43.67,-15.67
43.67,-17.3
43.67,-17.7
43.67,-20.47
43.67,-28.02
43.67,-28.46
43.67,-30.73
43.67,-31.38
43.67,-33.91
43.67,-34.27
43.67,-34.67
43.67,-36.85
43.67,-36.95
43.67,-38.42
43.67,-38.87
43.67,-39.78
43.67,-41.02
43.67,-41.37
43.67,-50.13
43.67,-54.27
43.67,-59.67
43.67,-64.33
43.65,9.78
43.65,-9.75
43.65,-10.52
43.65,-12.42
43.65,-13.18
43.65,-13.22
43.65,-13.88
43.65,-14.15
43.65,-17.6
43.65,-21.71
43.65,-26.02
43.65,-26.1
43.65,-30.11
43.65,-30.77
43.65,-32.8
43.65,-34.48
43.65,-41.77
43.65,-43.9
43.65,-44.23
43.65,-47.32
43.65,-50.32
43.65,-61.6
43.65,-64.84
43.63,8.04
43.63,-10.35
43.63,-11.18
43.63,-12.37
43.63,-12.42
43.63,-12.52
43.63,-13.49
43.63,-14.23
43.63,-15.42
43.63,-17.75
43.63,-23.7
43.63,-27.87
43.63,-29.2
43.63,-29.98
43.63,-34.11
43.63,-37.27
43.63,-38.36
43.63,-43.47
43.63,-43.91
43.63,-47.2
43.63,-49.09
43.63,-53.5
43.63,-61.49
43.63,-63.28
43.63,-63.97
43.63,-66.85
43.62,-10.08
43.62,-12.93
43.62,-19.97
43.62,-20.63
43.62,-22.32
43.62,-23.23
43.62,-24.32
43.62,-24.55
43.62,-33.93
43.62,-38.03
43.62,-38.5
43.62,-39.23
43.62,-40.32
43.62,-45.26
43.62,-62.32
43.62,-65.01
43.61,-10.17
43.61,-14.45
43.6,-9.2
43.6,-9.45
43.6,-9.71
43.6,-10.22
43.6,-10.34
43.6,-10.47
43.6,-11.52
43.6,-11.83
43.6,-12.31
43.6,-12.5
43.6,-12.85
43.6,-14.16
43.6,-16.93
43.6,-20.55
43.6,-21.38
43.6,-26.9
43.6,-27.58
43.6,-30.07
43.6,-32.53
43.6,-32.8
43.6,-33.52
43.6,-35.66
43.6,-36.42
43.6,-47.1
43.6,-47.27
43.6,-47.33
43.6,-47.58
43.6,-47.9
43.6,-51.47
43.6,-53.05
43.6,-53.65
43.6,-61.18
43.6,-62.85
43.6,-64.48
43.6,-65.22
43.58,-10.78
43.58,-12.25
43.58,-27.74
43.58,-29.32
43.58,-29.72
43.58,-31.15
43.58,-33.57
43.58,-36.4
43.58,-36.85
43.58,-42.83
43.58,-43
43.58,-45.38
43.58,-48.77
43.58,-56.62
43.58,-62.12
43.58,-62.98
43.58,-63.9
43.58,-64.14
43.58,-64.41
43.57,-9.44
43.57,-10.53
43.57,-10.88
43.57,-11.05
43.57,-13
43.57,-14.22
43.57,-17.16
43.57,-19.43
43.57,-20.53
43.57,-23.34
43.57,-25.42
43.57,-26.52
43.57,-26.85
43.57,-30.41
43.57,-32.2
43.57,-33.38
43.57,-34.41
43.57,-38.35
43.57,-41.41
43.57,-45.62
43.57,-49.43
43.57,-50.17
43.57,-50.83
43.57,-59.8
43.57,-61.45
43.57,-62.95
43.57,-65.68
43.57,-65.87
43.55,-9.58
43.55,-10.8
43.55,-11.55
43.55,-11.65
43.55,-12.03
43.55,-12.62
43.55,-13.23
43.55,-16.46
43.55,-18.75
43.55,-19.15
43.55,-33.45
43.55,-35.57
43.55,-35.76
43.55,-41.05
43.55,-46.45
43.55,-50.1
43.55,-51.76
43.55,-57.32
43.55,-131.98
43.53,-8.8
43.53,-10.8
43.53,-11.26
43.53,-11.44
43.53,-12.97
43.53,-13.07
43.53,-13.15
43.53,-16.97
43.53,-17.78
43.53,-18.85
43.53,-22.06
43.53,-23.95
43.53,-24.05
43.53,-26.22
43.53,-28.75
43.53,-29.78
43.53,-34.05
43.53,-36.25
43.53,-37.28
43.53,-37.93
43.53,-39.47
43.53,-40.47
43.53,-44.43
43.53,-50.85
43.53,-50.87
43.53,-53.63
43.53,-60.5
43.52,-9.56
43.52,-9.62
43.52,-9.67
43.52,-12.31
43.52,-12.75
43.52,-13.37
43.52,-15.92
43.52,-16.45
43.52,-17.1
43.52,-24.47
43.52,-26.13
43.52,-29.68
43.52,-32.95
43.52,-36.88
43.52,-45.29
43.52,-45.65
43.52,-49.55
43.52,-50.17
43.52,-54.95
43.52,-60.35
43.52,-63.68
43.52,-66.9
43.5,-8.75
43.5,-10.29
43.5,-10.42
43.5,-10.82
43.5,-10.83
43.5,-11.45
43.5,-11.64
43.5,-14.18
43.5,-14.77
43.5,-15.08
43.5,-17.68
43.5,-18.89
43.5,-19.46
43.5,-19.95
43.5,-25.13
43.5,-25.93
43.5,-26.93
43.5,-27.56
43.5,-28.33
43.5,-28.77
43.5,-29.78
43.5,-33.37
43.5,-33.38
43.5,-36.18
43.5,-36.42
43.5,-37.6
43.5,-38.45
43.5,-47.22
43.5,-49.65
43.5,-51.22
43.5,-51.93
43.5,-52.66
43.5,-56.14
43.5,-58.28
43.5,-62.51
43.5,-62.8
43.5,-63.25
43.48,-8.53
43.48,-10.88
43.48,-10.93
43.48,-12.1
43.48,-12.52
43.48,-13.32
43.48,-14.42
43.48,-16.23
43.48,-19.33
43.48,-19.93
43.48,-23.25
43.48,-26.28
43.48,-26.93
43.48,-29.07
43.48,-46.51
43.48,-49.47
43.48,-50.17
43.47,-9.32
43.47,-9.69
43.47,-10.48
43.47,-10.93
43.47,-11.47
43.47,-12.82
43.47,-13.07
43.47,-13.93
43.47,-14.83
43.47,-14.85
43.47,-15.7
43.47,-17.3
43.47,-19.74
43.47,-20.68
43.47,-21.35
43.47,-21.45
43.47,-22.08
43.47,-24.15
43.47,-26.37
43.47,-28.45
43.47,-28.58
43.47,-29.96
43.47,-34.65
43.47,-42.52
43.47,-45.4
43.47,-52.27
43.47,-52.28
43.47,-55.11
43.47,-55.96
43.47,-62.96
43.47,-63.93
43.47,-64.42
43.47,-65.78
43.47,-66.8
43.45,-9
43.45,-9.88
43.45,-10.87
43.45,-13.16
43.45,-13.23
43.45,-16.85
43.45,-20.51
43.45,-25.72
43.45,-28.35
43.45,-28.6
43.45,-30.45
43.45,-32.06
43.45,-34.78
43.45,-37.46
43.45,-46.23
43.45,-49.03
43.45,-50.17
43.45,-51.32
43.44,-58.63
43.43,8.5
43.43,-9.69
43.43,-12.1
43.43,-12.88
43.43,-14.16
43.43,-19.07
43.43,-26.58
43.43,-26.94
43.43,-30.5
43.43,-31.83
43.43,-36.13
43.43,-38.77
43.43,-40.22
43.43,-46.95
43.43,-49.33
43.43,-51.62
43.43,-63.92
43.42,-9.92
43.42,-10.16
43.42,-10.38
43.42,-10.45
43.42,-11.18
43.42,-11.75
43.42,-12.02
43.42,-12.63
43.42,-13.1
43.42,-13.18
43.42,-14.57
43.42,-15.92
43.42,-17.13
43.42,-17.2
43.42,-17.78
43.42,-20.02
43.42,-21.33
43.42,-26
43.42,-27.93
43.42,-29.25
43.42,-29.91
43.42,-31.22
43.42,-33.43
43.42,-35.33
43.42,-36.43
43.42,-37.03
43.42,-37.89
43.42,-42.27
43.42,-51.26
43.42,-55.84
43.42,-58.04
43.42,-67.3
43.42,-67.32
43.42,-69.28
43.4,-11.67
43.4,-13.27
43.4,-15.44
43.4,-20.47
43.4,-22
43.4,-26.71
43.4,-29.9
43.4,-31.98
43.4,-33.52
43.4,-36.92
43.4,-38.72
43.4,-38.83
43.4,-42.93
43.4,-46.87
43.4,-52.7
43.4,-53.01
43.4,-58.82
43.4,-63.03
43.38,-10.5
43.38,-12.65
43.38,-13.22
43.38,-13.92
43.38,-21
43.38,-21.5
43.38,-24.97
43.38,-26.65
43.38,-27.43
43.38,-30.07
43.38,-36.7
43.38,-39.87
43.38,-45
43.38,-45.8
43.38,-46.15
43.38,-49.58
43.38,-59.58
43.38,-61.53
43.38,-63.46
43.38,-63.58
43.38,-64.25
43.38,-64.71
43.37,-9.44
43.37,-10.48
43.37,-10.93
43.37,-10.95
43.37,-11.1
43.37,-11.66
43.37,-12.38
43.37,-12.63
43.37,-13.82
43.37,-14.05
43.37,-16.22
43.37,-19.96
43.37,-22.2
43.37,-23.48
43.37,-25.9
43.37,-30.09
43.37,-37.8
43.37,-39.83
43.37,-41.82
43.37,-44.37
43.37,-44.41
43.37,-45
43.37,-45.53
43.37,-45.66
43.37,-51.41
43.37,-51.73
43.37,-52.7
43.37,-61.85
43.37,-65.3
43.35,-9.2
43.35,-10.77
43.35,-10.82
43.35,-11.5
43.35,-12
43.35,-12.22
43.35,-12.68
43.35,-12.98
43.35,-15.7
43.35,-21.77
43.35,-22.09
43.35,-22.47
43.35,-22.78
43.35,-23.38
43.35,-28.72
43.35,-35.07
43.35,-45.02
43.35,-50.92
43.35,-51.6
43.35,-51.77
43.35,-54.44
43.35,-64.77
43.33,-10.09
43.33,-11.35
43.33,-11.61
43.33,-11.87
43.33,-12.07
43.33,-13.71
43.33,-15.7
43.33,-15.8
43.33,-19.88
43.33,-20.92
43.33,-25.42
43.33,-26.9
43.33,-28.3
43.33,-28.42
43.33,-28.95
43.33,-29.75
43.33,-32.3
43.33,-32.55
43.33,-33.01
43.33,-35.89
43.33,-35.97
43.33,-37.61
43.33,-39.23
43.33,-40.13
43.33,-40.14
43.33,-41.77
43.33,-45.85
43.33,-47.17
43.33,-48.6
43.33,-49.68
43.33,-49.95
43.33,-54.32
43.33,-62.87
43.33,-63.87
43.33,-64.67
43.33,-65.01
43.32,-10
43.32,-10.58
43.32,-11.23
43.32,-12.18
43.32,-12.38
43.32,-12.71
43.32,-14.09
43.32,-15.43
43.32,-16.85
43.32,-20.88
43.32,-22.1
43.32,-25.15
43.32,-26.17
43.32,-29.27
43.32,-31.75
43.32,-38.52
43.32,-45.9
43.32,-53.89
43.32,-64.65
43.32,-67.63
43.3,-9.79
43.3,-10.57
43.3,-11.34
43.3,-11.85
43.3,-13.37
43.3,-18.47
43.3,-26.9
43.3,-27.34
43.3,-29.33
43.3,-32.38
43.3,-38.91
43.3,-39
43.3,-46.75
43.3,-47.33
43.3,-50.17
43.3,-54.38
43.3,-64.01
43.28,-10.1
43.28,-10.16
43.28,-11.15
43.28,-11.47
43.28,-12.21
43.28,-12.85
43.28,-13.4
43.28,-14.59
43.28,-16.6
43.28,-20.76
43.28,-22.87
43.28,-25.77
43.28,-27.63
43.28,-28.35
43.28,-29.78
43.28,-29.82
43.28,-34.52
43.28,-38.98
43.28,-39.22
43.28,-41.49
43.28,-45.65
43.28,-49.41
43.28,-51.63
43.28,-53.15
43.28,-61.22
43.28,-66.04
43.27,-10.02
43.27,-13.18
43.27,-13.7
43.27,-16.55
43.27,-17.4
43.27,-20.67
43.27,-22.7
43.27,-23.6
43.27,-27.1
43.27,-28.38
43.27,-32.37
43.27,-32.53
43.27,-32.72
43.27,-35.08
43.27,-38.3
43.27,-41.51
43.27,-48.33
43.27,-50.85
43.27,-64.21
43.27,-64.97
43.27,-68.48
43.25,-9.8
43.25,-10.08
43.25,-10.98
43.25,-12.67
43.25,-12.76
43.25,-13.01
43.25,-13.5
43.25,-14.7
43.25,-15.58
43.25,-19.04
43.25,-19.25
43.25,-22.7
43.25,-26.37
43.25,-29.05
43.25,-30.53
43.25,-30.62
43.25,-34.18
43.25,-39.07
43.25,-40.37
43.25,-40.97
43.25,-47.75
43.25,-48.64
43.25,-48.75
43.25,-48.83
43.25,-50.51
43.25,-51.48
43.25,-52.08
43.25,-54.02
43.25,-56.22
43.25,-56.51
43.25,-56.91
43.25,-57
43.25,-57.81
43.25,-60.03
43.25,-60.7
43.25,-62.25
43.25,-65.44
43.23,-10.88
43.23,-11.12
43.23,-11.23
43.23,-11.67
43.23,-12.98
43.23,-13.78
43.23,-14.32
43.23,-14.58
43.23,-14.73
43.23,-16.6
43.23,-18.25
43.23,-23.33
43.23,-23.75
43.23,-25.22
43.23,-25.61
43.23,-27.5
43.23,-33.59
43.23,-35.29
43.23,-36.2
43.23,-37.38
43.23,-45.01
43.23,-45.71
43.23,-46.85
43.23,-48.52
43.23,-50.15
43.23,-50.83
43.23,-51.84
43.23,-65.57
43.22,-9.78
43.22,-11.23
43.22,-11.6
43.22,-12.13
43.22,-13.72
43.22,-14.17
43.22,-14.33
43.22,-18.28
43.22,-20.05
43.22,-28.17
43.22,-31.2
43.22,-31.7
43.22,-34.18
43.22,-35.2
43.22,-35.36
43.22,-45.58
43.22,-64.91
43.22,-66.43
43.22,-67.03
43.2,-9.4
43.2,-11.67
43.2,-12.23
43.2,-13.92
43.2,-13.96
43.2,-14.47
43.2,-14.9
43.2,-16.12
43.2,-22.63
43.2,-23.83
43.2,-28.22
43.2,-28.43
43.2,-29.63
43.2,-31.17
43.2,-35.92
43.2,-36.69
43.2,-38.62
43.2,-40
43.2,-45.42
43.2,-45.98
43.2,-47
43.2,-51.14
43.2,-63.53
43.2,-64.07
43.2,-64.5
43.2,-66.77
43.18,-9.43
43.18,-10.38
43.18,-11.27
43.18,-12.03
43.18,-15.18
43.18,-15.34
43.18,-15.83
43.18,-17.33
43.18,-20.2
43.18,-25.42
43.18,-25.88
43.18,-31.73
43.18,-32.4
43.18,-35.04
43.18,-37.19
43.18,-55.78
43.18,-56.65
43.18,-62.03
43.17,-9.98
43.17,-10.09
43.17,-10.22
43.17,-11.12
43.17,-13.48
43.17,-16.46
43.17,-18.17
43.17,-28.92
43.17,-29.68
43.17,-30.18
43.17,-30.33
43.17,-31.81
43.17,-36.53
43.17,-37.5
43.17,-37.52
43.17,-38.83
43.17,-44.61
43.17,-47.47
43.17,-47.5
43.17,-50.02
43.17,-50.67
43.17,-51.64
43.17,-52.34
43.17,-53.37
43.17,-55.74
43.17,-55.96
43.17,-61.92
43.17,-64.38
43.17,-65.85
43.17,-66.83
43.17,-67.67
43.17,-69.17
43.16,-65.23
43.15,-10.75
43.15,-10.88
43.15,-12.77
43.15,-13.8
43.15,-14.28
43.15,-14.56
43.15,-17.05
43.15,-21.66
43.15,-31.35
43.15,-31.86
43.15,-33.84
43.15,-43.01
43.15,-48.57
43.15,-50.23
43.15,-63.58
43.15,-64.27
43.15,-66.52
43.15,-67.12
43.13,-10.14
43.13,-11.53
43.13,-12.21
43.13,-12.78
43.13,-13.03
43.13,-13.45
43.13,-14.97
43.13,-29.19
43.13,-29.62
43.13,-34.23
43.13,-36.08
43.13,-39.25
43.13,-41.47
43.13,-41.85
43.13,-46.82
43.13,-48.03
43.13,-53.07
43.13,-53.85
43.13,-59.78
43.13,-62.31
43.12,-9.42
43.12,-10.2
43.12,-13.03
43.12,-13.1
43.12,-18.25
43.12,-21.87
43.12,-21.9
43.12,-24.66
43.12,-27.82
43.12,-27.87
43.12,-28.98
43.12,-29.77
43.12,-30
43.12,-33.64
43.12,-43.35
43.12,-44.03
43.12,-45.32
43.12,-46.25
43.12,-49.23
43.12,-50
43.12,-61.3
43.12,-62.7
43.12,-66.58
43.12,-130.87
43.1,-10.24
43.1,-10.58
43.1,-12.62
43.1,-15.53
43.1,-21.47
43.1,-23.08
43.1,-24.38
43.1,-28.66
43.1,-28.82
43.1,-30.31
43.1,-30.92
43.1,-38.31
43.1,-38.62
43.1,-39.82
43.1,-40.45
43.1,-43
43.1,-48.22
43.1,-49.37
43.1,-64.33
43.08,-9.48
43.08,-10.02
43.08,-10.03
43.08,-10.28
43.08,-12
43.08,-12.63
43.08,-12.85
43.08,-13.28
43.08,-13.81
43.08,-13.98
43.08,-14.23
43.08,-15.32
43.08,-19.17
43.08,-20.53
43.08,-21.32
43.08,-24.59
43.08,-26.85
43.08,-28.82
43.08,-29.58
43.08,-34.05
43.08,-34.68
43.08,-39.35
43.08,-39.57
43.08,-42.44
43.08,-42.45
43.08,-49.08
43.08,-49.31
43.08,-49.5
43.08,-49.65
43.08,-49.98
43.08,-50.04
43.08,-50.27
43.08,-59.24
43.08,-61.5
43.08,-63.58
43.08,-68
43.08,-131.98
43.07,-9.43
43.07,-10
43.07,-10.68
43.07,-11.88
43.07,-12.22
43.07,-13.26
43.07,-13.46
43.07,-16.07
43.07,-16.48
43.07,-16.49
43.07,-25.77
43.07,-28.88
43.07,-30.37
43.07,-36.27
43.07,-42.5
43.07,-45.03
43.07,-47.26
43.07,-48.7
43.07,-48.88
43.07,-50.32
43.07,-50.32
43.07,-52.5
43.07,-52.82
43.07,-53.99
43.07,-57.1
43.07,-57.72
43.07,-64.33
43.07,-65.87
43.07,-66.03
43.05,-11
43.05,-11.27
43.05,-11.83
43.05,-12.53
43.05,-12.67
43.05,-13.4
43.05,-15.12
43.05,-21.43
43.05,-23.77
43.05,-24.7
43.05,-31.18
43.05,-32.37
43.05,-32.58
43.05,-34.83
43.05,-35.38
43.05,-38.34
43.05,-40.45
43.05,-42.75
43.05,-51.48
43.05,-62.61
43.05,-63.89
43.05,-67.8
43.04,-20.92
43.03,-12.52
43.03,-15.14
43.03,-15.98
43.03,-16.85
43.03,-21.5
43.03,-24.7
43.03,-25.06
43.03,-28.5
43.03,-28.75
43.03,-30.07
43.03,-30.83
43.03,-34.97
43.03,-37.85
43.03,-45.29
43.03,-48.38
43.03,-53.85
43.03,-61.4
43.03,-63.77
43.03,-67.47
43.03,-132.1
43.02,-10.85
43.02,-16.72
43.02,-17.52
43.02,-18.28
43.02,-26.07
43.02,-28.23
43.02,-36.32
43.02,-41.92
43.02,-42.17
43.02,-44.31
43.02,-51.15
43.02,-53.54
43.02,-58.98
43.02,-62.17
43.02,-64.16
43.02,-64.38
43.02,-64.47
43.02,-66.52
43.02,-68.02
43,-9.5
43,-10.81
43,-10.92
43,-11.23
43,-12.33
43,-13.02
43,-13.03
43,-13.77
43,-13.8
43,-14.35
43,-14.9
43,-14.96
43,-15.25
43,-16.44
43,-16.49
43,-17.62
43,-18.22
